RecordID	Date	Stateroutestop	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry
2865.00	6/11/2012 0:00:00	8892036.00	3B	V	RHMA	24167.00	10915.00	photo	rect	19.35	1		EJS
2866.00	6/11/2012 0:00:00	8892036.00	3C	H	HAVI	44508.00	12528.00	photo	rect	19.35	1		EJS
2867.00	6/11/2012 0:00:00	8892036.00	3C	L	RHMA	30653.00	8641.00	photo	rect	19.35	1		EJS
2868.00	6/11/2012 0:00:00	8892036.00	3C	V	RHMA	27410.00	8890.00	photo	rect	19.35	1		EJS
2869.00	6/11/2012 0:00:00	8892036.00	3D	V	RHMA	30860.00	9081.00	photo	rect	19.35	1		EJS
2870.00	6/11/2012 0:00:00	8892036.00	3E	V	HAVI	59041.00	22626.00	photo	rect	19.35	1		EJS
2871.00	6/11/2012 0:00:00	8892036.00	3F	H	BELE	23130.00	14782.00	photo	rect	19.35	1		EJS
2872.00	6/11/2012 0:00:00	8892036.00	3F	L	ACPE	79930.00	10498.00	photo	rect	19.35	1		EJS
2873.00	6/11/2012 0:00:00	8892036.00	3F	V	ACPE	71005.00	7828.00	photo	rect	19.35	1		EJS
2874.00	6/11/2012 0:00:00	8892036.00	4A	V	CADE	49675.00	16741.00	photo	rect	19.35	1		EJS
2875.00	6/11/2012 0:00:00	8892036.00	4B	V	OXAR	43740.00	19883.00	photo	rect	19.35	1		EJS
2876.00	6/11/2012 0:00:00	8892036.00	4B	H	CADE	55580.00	7354.00	photo	rect	19.35	1		EJS
2877.00	6/11/2012 0:00:00	8892036.00	4B	L	CADE	36558.00	11722.00	photo	rect	19.35	1		EJS
2878.00	6/11/2012 0:00:00	8892036.00	4C	V	KALA	4633.00	7964.00	photo	rect	19.35	1		EJS
2879.00	6/11/2012 0:00:00	8892036.00	4D	H	HAVI	41408.00	13751.00	photo	rect	19.35	1		EJS
2880.00	6/11/2012 0:00:00	8892036.00	4D	L	ACRU	62722.00	15301.00	photo	rect	19.35	1		EJS
2881.00	6/11/2012 0:00:00	8892036.00	4D	V	HAVI	39489.00	14414.00	photo	rect	19.35	1		EJS
2882.00	6/11/2012 0:00:00	8892036.00	4E	V	HAVI	34547.00	8748.00	photo	rect	19.35	1		EJS
2883.00	6/11/2012 0:00:00	8892036.00	5A	V	HAVI	32151.00	9144.00	photo	rect	19.35	1		EJS
2884.00	6/11/2012 0:00:00	8892036.00	5B	H	ACSA	27676.00	13725.00	photo	rect	19.35	1		EJS
2885.00	6/11/2012 0:00:00	8892036.00	5B	L	ACPE	97863.00	10542.00	photo	rect	19.35	1		EJS
2886.00	6/11/2012 0:00:00	8892036.00	5B	V	HAVI	37545.00	9677.00	photo	rect	19.35	1		EJS
2887.00	6/11/2012 0:00:00	8892036.00	5C	V	HAVI	35739.00	8667.00	photo	rect	19.35	1		EJS
2888.00	6/11/2012 0:00:00	8892036.00	5D	H	ACRU	67716.00	16237.00	photo	rect	19.35	1		EJS
2889.00	6/11/2012 0:00:00	8892036.00	5D	L	CADE	45404.00	12156.00	photo	rect	19.35	1		EJS
2890.00	6/11/2012 0:00:00	8892036.00	5D	V	ACRU	56106.00	15251.00	photo	rect	19.35	1		EJS
2891.00	6/11/2012 0:00:00	8892036.00	5E	V	ACPE	77864.00	8343.00	photo	rect	19.35	1		EJS
2892.00	6/12/2012 0:00:00	8890009.00	1A	V	ACPE	62824.00	9503.00	photo	rect	19.35	1		EJS
2893.00	6/12/2012 0:00:00	8890009.00	1B	V	ACPE	109022.00	12445.00	photo	rect	19.35	1		EJS
2894.00	6/12/2012 0:00:00	8890009.00	1B	H							999	missing photo	
2895.00	6/12/2012 0:00:00	8890009.00	1B	L							999	missing photo	
2896.00	6/12/2012 0:00:00	8890009.00	1C	V	LIBE	15509.00	9271.00	photo	rect	19.35	1		EJS
2897.00	6/12/2012 0:00:00	8890009.00	1D	V	KALA	14159.00	8909.00	photo	rect	19.35	1		EJS
2898.00	6/12/2012 0:00:00	8890009.00	1D	H							999	missing photo	
2899.00	6/12/2012 0:00:00	8890009.00	1D	L							999	missing photo	
2900.00	6/12/2012 0:00:00	8890009.00	1E	V	KALA	28661.00	23920.00	photo	rect	19.35	1		EJS
2901.00	6/12/2012 0:00:00	8890009.00	2A	V	HAVI	65396.00	32548.00	photo	rect	19.35	1		EJS
2902.00	6/12/2012 0:00:00	8890009.00	2B	V	NYSY	88154.00	35964.00	photo	rect	19.35	1		EJS
2903.00	6/12/2012 0:00:00	8890009.00	2B	H							999	missing photo	
2904.00	6/12/2012 0:00:00	8890009.00	2B	L							999	missing photo	
2905.00	6/12/2012 0:00:00	8890009.00	2C	V	BELE	20783.00	13652.00	photo	rect	19.35	1		EJS
2906.00	6/12/2012 0:00:00	8890009.00	2D	V	BELE	13745.00	12444.00	photo	rect	19.35	1		EJS
2907.00	6/12/2012 0:00:00	8890009.00	2D	H							999	missing photo	
2908.00	6/12/2012 0:00:00	8890009.00	2D	L							999	missing photo	
2909.00	6/12/2012 0:00:00	8890009.00	2E	V							999	missing photo	
2910.00	6/12/2012 0:00:00	8890009.00	3A	V	ACPE	72545.00	7238.00	photo	rect	19.35	999	duplicate	EJS
2911.00	6/12/2012 0:00:00	8890009.00	3A	V	ACPE	7975.00	8159.00	photo	rect	19.35	999	duplicate, 	
2912.00	6/12/2012 0:00:00	8890009.00	3B	V	NYSY	59121.00	18648.00	photo	rect	19.35	1		EJS
2913.00	6/12/2012 0:00:00	8890009.00	3C	V	CARY	30324.00	7734.00	photo	rect	19.35	1		EJS
2914.00	6/12/2012 0:00:00	8890009.00	3C	H							999	missing photo	
2915.00	6/12/2012 0:00:00	8890009.00	3C	L							999	missing photo	
2916.00	6/12/2012 0:00:00	8890009.00	3D	V	BEAL	69167.00	44408.00	photo	rect	19.35	1		EJS
2917.00	6/12/2012 0:00:00	8890009.00	3E	V	KALA	8241.00	8151.00	photo	rect	19.35	1		EJS
2918.00	6/12/2012 0:00:00	8890009.00	3F	V	ASH	28102.00	13806.00	photo	rect	19.35	999	duplicate, pic 8	EJS
2919.00	6/12/2012 0:00:00	8890009.00	3F	V	ACRU	19068.00	8969.00	photo	rect	19.35	999	duplicate, pic 31	
2920.00	6/12/2012 0:00:00	8890009.00	3F	H							999	missing photo	
2921.00	6/12/2012 0:00:00	8890009.00	3F	L							999	missing photo	
2922.00	6/12/2012 0:00:00	8890009.00	4A	V	LIBE	39190.00	31141.00	photo	rect	19.35	1		EJS
2923.00	6/12/2012 0:00:00	8890009.00	4B	V							999	missing photo	
2924.00	6/12/2012 0:00:00	8890009.00	4B	H							999	missing photo	
2925.00	6/12/2012 0:00:00	8890009.00	4B	L							999	missing photo	
2926.00	6/12/2012 0:00:00	8890009.00	4C	V	ACRU	56593.00	23260.00	photo	rect	19.35	1		EJS
2927.00	6/12/2012 0:00:00	8890009.00	4D	V	LIBE	52492.00	22059.00	photo	rect	19.35	1		EJS
2928.00	6/12/2012 0:00:00	8890009.00	4D	H							999	missing photo	
2929.00	6/12/2012 0:00:00	8890009.00	4D	L							999	missing photo	
2930.00	6/12/2012 0:00:00	8890009.00	4E	V	CACA	55861.00	29800.00	photo	rect	19.35	1		EJS
2931.00	6/12/2012 0:00:00	8890009.00	5A	V	KALA	20050.00	28013.00	photo	rect	19.35	1		EJS
2932.00	6/12/2012 0:00:00	8890009.00	5B	V	HAVI	36572.00	10881.00	photo	rect	19.35	1		
2933.00	6/12/2012 0:00:00	8890009.00	5B	H							999	missing photo	
2934.00	6/12/2012 0:00:00	8890009.00	5B	L							999	missing photo	
2935.00	6/12/2012 0:00:00	8890009.00	5C	V	HAVI	71585.00	24568.00	photo	rect	19.35	1		EJS
2936.00	6/12/2012 0:00:00	8890009.00	5D	V	KALA	16799.00	26168.00	photo	rect	19.35	1		EJS
2937.00	6/12/2012 0:00:00	8890009.00	5D	H							999	missing photo	
2938.00	6/12/2012 0:00:00	8890009.00	5D	L							999	missing photo	
2939.00	6/12/2012 0:00:00	8890009.00	5E	V	HAVI	32107.00	12220.00	photo	rect	19.35	1		EJS
2940.00	6/12/2012 0:00:00	8890009.00		V	BELE	21037.00	12347.00	photo	rect	19.35	999	very blurry Station & SurvType, pic 9	
2941.00	6/12/2012 0:00:00	8890009.00		V	ASH	54652.00	13596.00	photo	rect	19.35	999	very blurry Station & SurvType, pic 11	
2942.00	6/12/2012 0:00:00	8890009.00		V	ACRU	47410.00	11708.00	photo	rect	19.35	999	very blurry Station & SurvType, pic 5 	
2943.00	6/12/2012 0:00:00	8890029.00	1A	V	LIBE	10587.00	10071.00	photo	rect	19.35	1		EJS
2944.00	6/12/2012 0:00:00	8890029.00	1B	V	OSVI	36716.00	22724.00	photo	rect	19.35	1		EJS
2945.00	6/12/2012 0:00:00	8890029.00	1B	H							999	missing photo	
2946.00	6/12/2012 0:00:00	8890029.00	1B	L							999	missing photo	
2947.00	6/12/2012 0:00:00	8890029.00	1C	V	OSVI	13834.00	8182.00	photo	rect	19.35	1		EJS
2948.00	6/12/2012 0:00:00	8890029.00	1D	V	OSVI	39338.00	24180.00	photo	rect	19.35	1		EJS
2949.00	6/12/2012 0:00:00	8890029.00	1D	H							999	missing photo	
2950.00	6/12/2012 0:00:00	8890029.00	1D	L							999	missing photo	
2951.00	6/12/2012 0:00:00	8890029.00	1E	V	HAVI	59428.00	21065.00	photo	rect	19.35	1		EJS
2952.00	6/12/2012 0:00:00	8890029.00	2A	V	CARYA	68776.00	10560.00	photo	rect	19.35	1		EJS
2953.00	6/12/2012 0:00:00	8890029.00	2B	H							999	missing photo	
2954.00	6/12/2012 0:00:00	8890029.00	2B	L							999	missing photo	
2955.00	6/12/2012 0:00:00	8890029.00	2B	V							999	missing photo	
2956.00	6/12/2012 0:00:00	8890029.00	2C	V	ACRU	71767.00	26828.00	photo	rect	19.35	1		EJS
2957.00	6/12/2012 0:00:00	8890029.00	2D	V	KALA	19213.00	27628.00	photo	rect	19.35	1		EJS
2958.00	6/12/2012 0:00:00	8890029.00	2D	H							999	missing photo	
2959.00	6/12/2012 0:00:00	8890029.00	2D	L							999	missing photo	
2960.00	6/12/2012 0:00:00	8890029.00	2E	V	CARY	60479.00	16761.00	photo	rect	19.35	1		EJS
2961.00	6/12/2012 0:00:00	8890029.00	3A	V	PRSE	28760.00	22870.00	photo	rect	19.35	1		EJS
2962.00	6/12/2012 0:00:00	8890029.00	3B	V	PRSE	35984.00	27193.00	photo	rect	19.35	1		EJS
2963.00	6/12/2012 0:00:00	8890029.00	3C	H							999	missing photo	
2964.00	6/12/2012 0:00:00	8890029.00	3C	L							999	missing photo	
2965.00	6/12/2012 0:00:00	8890029.00	3C	V							999	missing photo	
2966.00	6/12/2012 0:00:00	8890029.00	3D	V	PRSE	30982.00	18954.00	photo	rect	19.35	1		EJS
2967.00	6/12/2012 0:00:00	8890029.00	3E	V	HAVI	47828.00	10610.00	photo	rect	19.35	1		EJS
2968.00	6/12/2012 0:00:00	8890029.00	3F	V	HAVI	91427.00	32374.00	photo	rect	19.35	1		EJS
2969.00	6/12/2012 0:00:00	8890029.00	3F	H							999	missing photo	
2970.00	6/12/2012 0:00:00	8890029.00	3F	L							999	missing photo	
2971.00	6/12/2012 0:00:00	8890029.00	4A	V	CADE	102825.00	26656.00	photo	rect	19.35	1		EJS
2972.00	6/12/2012 0:00:00	8890029.00	4B	V							999	missing photo	
2973.00	6/12/2012 0:00:00	8890029.00	4B	H							999	missing photo	
2974.00	6/12/2012 0:00:00	8890029.00	4B	L							999	missing photo	
2975.00	6/12/2012 0:00:00	8890029.00	4C	V							999	missing photo	
2976.00	6/12/2012 0:00:00	8890029.00	4D	V	ACRU	65627.00	27720.00	photo	rect	19.35	1		EJS
2977.00	6/12/2012 0:00:00	8890029.00	4D	H							999	missing photo	
2978.00	6/12/2012 0:00:00	8890029.00	4D	L							999	missing photo	
2979.00	6/12/2012 0:00:00	8890029.00	4E	V							999	missing photo	
2980.00	6/12/2012 0:00:00	8890029.00	5A	V	QURU	101217.00	12150.00	photo	rect	19.35	1		EJS
2981.00	6/12/2012 0:00:00	8890029.00	5B	H							999	missing photo	
2982.00	6/12/2012 0:00:00	8890029.00	5B	L							999	missing photo	
2983.00	6/12/2012 0:00:00	8890029.00	5B	V							999	missing photo	
2984.00	6/12/2012 0:00:00	8890029.00	5C	V							999	missing photo	
2985.00	6/12/2012 0:00:00	8890029.00	5D	V	HAVI	46508.00	18837.00	photo	rect	19.35	1		EJS
2986.00	6/12/2012 0:00:00	8890029.00	5D	H							999	missing photo	
2987.00	6/12/2012 0:00:00	8890029.00	5D	L							999	missing photo	
2988.00	6/12/2012 0:00:00	8890029.00	5E	V	HAVI	83038.00	25018.00	photo	rect	19.35	1		EJS
2989.00	6/13/2012 0:00:00	8890236.00	1A	V	CACA	42573.00	25160.00	photo	rect	19.35	1		EJS
2990.00	6/13/2012 0:00:00	8890236.00	1B	V	OXAR	73067.00	17796.00	photo	rect	19.35	1		EJS
2991.00	6/13/2012 0:00:00	8890236.00	1B	H	NYSY	34244.00	23153.00	photo	rect	19.35	1		EJS
2992.00	6/13/2012 0:00:00	8890236.00	1B	L	NYSY	30280.00	16790.00	photo	rect	19.35	1		EJS
2993.00	6/13/2012 0:00:00	8890236.00	1C	V	ACRU	37148.00	22968.00	photo	rect	19.35	1		EJS
2994.00	6/13/2012 0:00:00	8890236.00	1D	H	QUAL	67285.00	16675.00	photo	rect	19.35	1		EJS
2995.00	6/13/2012 0:00:00	8890236.00	1D	L	ACRU	37920.00	14904.00	photo	rect	19.35	1		EJS
2996.00	6/13/2012 0:00:00	8890236.00	1D	V	NYSY	47895.00	21430.00	photo	rect	19.35	1		EJS
2997.00	6/13/2012 0:00:00	8890236.00	1E	V	HAVI	65494.00	23630.00	photo	rect	19.35	1		EJS
2998.00	6/13/2012 0:00:00	8890236.00	2A	V	HAVI	54280.00	15783.00	photo	rect	19.35	1		EJS
2999.00	6/13/2012 0:00:00	8890236.00	2B	H	ASTR	106093.00	11280.00	photo	rect	19.35	1		EJS
3000.00	6/13/2012 0:00:00	8890236.00	2B	L	ASTR	83274.00	12642.00	photo	rect	19.35	1		EJS
3001.00	6/13/2012 0:00:00	8890236.00	2B	V	ACRU	60154.00	20864.00	photo	rect	19.35	1		EJS
3002.00	6/13/2012 0:00:00	8890236.00	2C	V	ACPE	102910.00	13362.00	photo	rect	19.35	1		EJS
3003.00	6/13/2012 0:00:00	8890236.00	2D	L	HAVI	41137.00	22743.00	photo	rect	19.35	1		EJS
3004.00	6/13/2012 0:00:00	8890236.00	2D	V	OXAR	31496.00	18046.00	photo	rect	19.35	1		EJS
3005.00	6/13/2012 0:00:00	8890236.00	2D	H							999	missing photo	
3006.00	6/13/2012 0:00:00	8890236.00	2E	V	FAGR	34683.00	21746.00	photo	rect	19.35	1		EJS
3007.00	6/13/2012 0:00:00	8890236.00	3A	V	ACRU	33619.00	17839.00	photo	rect	19.35	1		EJS
3008.00	6/13/2012 0:00:00	8890236.00	3B	V	HAVI	75156.00	21168.00	photo	rect	19.35	1		EJS
3009.00	6/13/2012 0:00:00	8890236.00	3C	H	ACRU	38746.00	18848.00	photo	rect	19.35	1		EJS
3010.00	6/13/2012 0:00:00	8890236.00	3C	L	OXAR	49357.00	20125.00	photo	rect	19.35	1		EJS
3011.00	6/13/2012 0:00:00	8890236.00	3C	V	OXAR	57893.00	17940.00	photo	rect	19.35	1		EJS
3012.00	6/13/2012 0:00:00	8890236.00	3D	V	ACRU	41582.00	13400.00	photo	rect	19.35	1		EJS
3013.00	6/13/2012 0:00:00	8890236.00	3E	V	NYSY	53492.00	17560.00	photo	rect	19.35	1		EJS
3014.00	6/13/2012 0:00:00	8890236.00	3F	H	ACRU	38768.00	18300.00	photo	rect	19.35	1		EJS
3015.00	6/13/2012 0:00:00	8890236.00	3F	L	ACRU	52565.00	16905.00	photo	rect	19.35	1		EJS
3016.00	6/13/2012 0:00:00	8890236.00	3F	V	ACRU	18919.00	7860.00	photo	rect	19.35	1		EJS
3017.00	6/13/2012 0:00:00	8890236.00	4A	V	QUMO	64829.00	16830.00	photo	rect	19.35	1		EJS
3018.00	6/13/2012 0:00:00	8890236.00	4B	V	OXAR	55188.00	20328.00	photo	rect	19.35	1		EJS
3019.00	6/13/2012 0:00:00	8890236.00	4B	H	QUMO	61695.00	14175.00	photo	rect	19.35	1		EJS
3020.00	6/13/2012 0:00:00	8890236.00	4B	L	HAVI	55889.00	19000.00	photo	rect	19.35	1		EJS
3021.00	6/13/2012 0:00:00	8890236.00	4C	V	OXAR	58518.00	29110.00	photo	rect	19.35	1		EJS
3022.00	6/13/2012 0:00:00	8890236.00	4D	H	QUAL	50931.00	22440.00	photo	rect	19.35	1		EJS
3023.00	6/13/2012 0:00:00	8890236.00	4D	L	QUAL	49757.00	17400.00	photo	rect	19.35	1		EJS
3024.00	6/13/2012 0:00:00	8890236.00	4D	V	ACRU	45563.00	19343.00	photo	rect	19.35	1		EJS
3025.00	6/13/2012 0:00:00	8890236.00	4E	V	KALA	14895.00	25828.00	photo	rect	19.35	1		EJS
3026.00	6/13/2012 0:00:00	8890236.00	5A	V	OXAR	34216.00	18107.00	photo	rect	19.35	1		EJS
3027.00	6/13/2012 0:00:00	8890236.00	5B	H	ACRU	43675.00	18408.00	photo	rect	19.35	1		EJS
3028.00	6/13/2012 0:00:00	8890236.00	5B	L	OXAR	37490.00	19220.00	photo	rect	19.35	1		EJS
3029.00	6/13/2012 0:00:00	8890236.00	5B	V	OXAR	63160.00	28968.00	photo	rect	19.35	1		EJS
3030.00	6/13/2012 0:00:00	8890236.00	5C	V	ACRU	40610.00	22210.00	photo	rect	19.35	1		EJS
3031.00	6/13/2012 0:00:00	8890236.00	5D	H	ACRU	33072.00	16936.00	photo	rect	19.35	1		EJS
3032.00	6/13/2012 0:00:00	8890236.00	5D	L	ACRU	39335.00	23584.00	photo	rect	19.35	1		EJS
3033.00	6/13/2012 0:00:00	8890236.00	5D	V	ACRU	45462.00	16257.00	photo	rect	19.35	1		EJS
3034.00	6/13/2012 0:00:00	8890236.00	5E	V	AMAR	35377.00	28028.00	photo	rect	19.35	1		EJS
3035.00	6/18/2012 0:00:00	6391006.00	1A	V	ACRU	75750.00	21672.00	photo	rect	19.35	1		EJS
3036.00	6/18/2012 0:00:00	6391006.00	1B	V	RHMA	56134.00	20496.00	photo	rect	19.35	1		EJS
3037.00	6/18/2012 0:00:00	6391006.00	1B	H	RHMA	59789.00	26352.00	photo	rect	19.35	1		EJS
3038.00	6/18/2012 0:00:00	6391006.00	1B	L	RHMA	63488.00	17936.00	photo	rect	19.35	1		EJS
3039.00	6/18/2012 0:00:00	6391006.00	1C	V	RHMA	83202.00	26827.00	photo	rect	19.35	999	duplicate, pic 32	
3040.00	6/18/2012 0:00:00	6391006.00	1C	V	RHMA	60515.00	19680.00	photo	rect	19.35	999	duplicate, pic 34	SJ
3041.00	6/18/2012 0:00:00	6391006.00	1D	H	MAFR	183316.00	14111.00	photo	rect	19.35	1		EJS
3042.00	6/18/2012 0:00:00	6391006.00	1D	L	SAAL	91099.00	14805.00	photo	rect	19.35	1		EJS
3043.00	6/18/2012 0:00:00	6391006.00	1D	V	LITU	114084.00	20875.00	photo	rect	19.35	1		EJS
3044.00	6/18/2012 0:00:00	6391006.00	1E	V	RHMA	44391.00	13037.00	photo	rect	19.35	1		EJS
3045.00	6/18/2012 0:00:00	6391006.00	2A	V	ACRU	42740.00	15950.00	photo	rect	19.35	1		EJS
3046.00	6/18/2012 0:00:00	6391006.00	2B	H	ACRU	88083.00	17825.00	photo	rect	19.35	1		EJS
3047.00	6/18/2012 0:00:00	6391006.00	2B	L	ACRU	85251.00	17135.00	photo	rect	19.35	1		EJS
3048.00	6/18/2012 0:00:00	6391006.00	2B	V	ACRU	91097.00	23940.00	photo	rect	19.35	1		EJS
3049.00	6/18/2012 0:00:00	6391006.00	2C	V	RHMA	80197.00	20955.00	photo	rect	19.35	1		EJS
3050.00	6/18/2012 0:00:00	6391006.00	2D	H	ACRU	51739.00	17969.00	photo	rect	19.35	1		EJS
3051.00	6/18/2012 0:00:00	6391006.00	2D	L	BELE	42580.00	36186.00	photo	rect	19.35	1		EJS
3052.00	6/18/2012 0:00:00	6391006.00	2D	V	OXAR	19060.00	5552.00	photo	rect	19.35	1		EJS
3053.00	6/18/2012 0:00:00	6391006.00	2E	V	ACRU	68024.00	23056.00	photo	rect	19.35	1		EJS
3054.00	6/18/2012 0:00:00	6391006.00	3A	V	RHMA	66863.00	17710.00	photo	rect	19.35	1		EJS
3055.00	6/18/2012 0:00:00	6391006.00	3A	X							999	missing photo	
3056.00	6/18/2012 0:00:00	6391006.00	3B	V	GAUR	15318.00	8877.00	photo	rect	19.35	1		EJS
3057.00	6/18/2012 0:00:00	6391006.00	3B	X							999	missing photo	
3058.00	6/18/2012 0:00:00	6391006.00	3C	H	NYSY	44706.00	24480.00	photo	rect	19.35	1		EJS
3059.00	6/18/2012 0:00:00	6391006.00	3C	L	LITU	73360.00	15515.00	photo	rect	19.35	1		EJS
3060.00	6/18/2012 0:00:00	6391006.00	3C	V	KALA	21038.00	19680.00	photo	rect	19.35	1		EJS
3061.00	6/18/2012 0:00:00	6391006.00	3C	X							999	missing photo	
3062.00	6/18/2012 0:00:00	6391006.00	3D	V	KALA	7410.00	9191.00	photo	rect	19.35	1		EJS
3063.00	6/18/2012 0:00:00	6391006.00	3D	X							999	missing photo	
3064.00	6/18/2012 0:00:00	6391006.00	3E	V	RHMA	53544.00	18172.00	photo	rect	19.35	1		EJS
3065.00	6/18/2012 0:00:00	6391006.00	3E	X							999	missing photo	
3066.00	6/18/2012 0:00:00	6391006.00	3F	H	ACRU	87236.00	24206.00	photo	rect	19.35	1		EJS
3067.00	6/18/2012 0:00:00	6391006.00	3F	L	KALA	28947.00	31312.00	photo	rect	19.35	1		EJS
3068.00	6/18/2012 0:00:00	6391006.00	3F	V	RHMA	35018.00	8276.00	photo	rect	19.35	1		EJS
3069.00	6/18/2012 0:00:00	6391006.00	3F	X							999	missing photo	
3070.00	6/18/2012 0:00:00	6391006.00	4A	V	KALA	7405.00	9403.00	photo	rect	19.35	999	duplicate, pic 14	
3071.00	6/18/2012 0:00:00	6391006.00	4B	V	RHMA	51251.00	20207.00	photo	rect	19.35	999	labeled 4A-V	
3072.00	6/18/2012 0:00:00	6391006.00	4B	H	ACRU	44772.00	12642.00	photo	rect	19.35	1		EJS
3073.00	6/18/2012 0:00:00	6391006.00	4B	L	RHMA	56598.00	18840.00	photo	rect	19.35	1		EJS
3074.00	6/18/2012 0:00:00	6391006.00	4C	V	CADE	129305.00	32442.00	photo	rect	19.35	1		EJS
3075.00	6/18/2012 0:00:00	6391006.00	4D	H	ACRU	48861.00	15660.00	photo	rect	19.35	1		EJS
3076.00	6/18/2012 0:00:00	6391006.00	4D	L	KALA	35090.00	32390.00	photo	rect	19.35	1		EJS
3077.00	6/18/2012 0:00:00	6391006.00	4D	V	KALA	11146.00	8497.00	photo	rect	19.35	1		EJS
3078.00	6/18/2012 0:00:00	6391006.00	4E	V	HAVI	93445.00	18880.00	photo	rect	19.35	1		EJS
3079.00	6/18/2012 0:00:00	6391006.00	5A	V	OXAR	62931.00	27636.00	photo	rect	19.35	1		EJS
3080.00	6/18/2012 0:00:00	6391006.00	5B	H	ACRU	60516.00	16206.00	photo	rect	19.35	1		EJS
3081.00	6/18/2012 0:00:00	6391006.00	5B	L	NYSY	46974.00	19680.00	photo	rect	19.35	1		EJS
3082.00	6/18/2012 0:00:00	6391006.00	5B	V	ACRU	60983.00	23400.00	photo	rect	19.35	1		EJS
3083.00	6/18/2012 0:00:00	6391006.00	5C	V	ACRU	43161.00	8740.00	photo	rect	19.35	1		EJS
3084.00	6/18/2012 0:00:00	6391006.00	5D	H	ACRU	64877.00	17670.00	photo	rect	19.35	1		EJS
3085.00	6/18/2012 0:00:00	6391006.00	5D	L	KALA	46056.00	47941.00	photo	rect	19.35	1		EJS
3086.00	6/18/2012 0:00:00	6391006.00	5D	V	NYSY	25270.00	8944.00	photo	rect	19.35	1		EJS
3087.00	6/18/2012 0:00:00	6391006.00	5E	V	ACRU	34008.00	7766.00	photo	rect	19.35	1		EJS
3088.00	6/18/2012 0:00:00	6391028.00	1A	V	CADE	112016.00	30938.00	photo	rect	19.35	1		EJS
3089.00	6/18/2012 0:00:00	6391028.00	1B	V	RHMA	67040.00	21939.00	photo	rect	19.35	1		EJS
3090.00	6/18/2012 0:00:00	6391028.00	1B	H	RHMA	70513.00	13322.00	photo	rect	19.35	999	duplicate, pic 37	EJS
3091.00	6/18/2012 0:00:00	6391028.00	1B	L	RHMA	81259.00	14923.00	photo	rect	19.35	1		EJS
3092.00	6/18/2012 0:00:00	6391028.00	1B	H	RHMA	75529.00	14660.00	photo	rect	19.35	999	duplicate, pic 45	
3093.00	6/18/2012 0:00:00	6391028.00	1C	V	RHMA	45709.00	14472.00	photo	rect	19.35	1		EJS
3094.00	6/18/2012 0:00:00	6391028.00	1D	H	ACRU	67074.00	22429.00	photo	rect	19.35	1		EJS
3095.00	6/18/2012 0:00:00	6391028.00	1D	L	PYPU	50266.00	27075.00	photo	rect	19.35	1		EJS
3096.00	6/18/2012 0:00:00	6391028.00	1D	V	RHMA	77420.00	15948.00	photo	rect	19.35	1		EJS
3097.00	6/18/2012 0:00:00	6391028.00	1E	V	RHMA	40522.00	20734.00	photo	rect	19.35	1		EJS
3098.00	6/18/2012 0:00:00	6391028.00	2A	V	RHMA	70669.00	14589.00	photo	rect	19.35	1		EJS
3099.00	6/18/2012 0:00:00	6391028.00	2B	H	BEAL	41163.00	31325.00	photo	rect	19.35	1		EJS
3100.00	6/18/2012 0:00:00	6391028.00	2B	L	RHMA	67752.00	18752.00	photo	rect	19.35	1		EJS
3101.00	6/18/2012 0:00:00	6391028.00	2B	V	RHMA	50365.00	12497.00	photo	rect	19.35	1		EJS
3102.00	6/18/2012 0:00:00	6391028.00	2C	V	RHMA	52569.00	14591.00	photo	rect	19.35	999	duplicate, pic 10	EJS
3103.00	6/18/2012 0:00:00	6391028.00	2C	V	RHMA	52480.00	14576.00	photo	rect	19.35	999	duplicate, pic 30	
3104.00	6/18/2012 0:00:00	6391028.00	2D	H	CARY	99850.00	23156.00	photo	rect	19.35	1		EJS
3105.00	6/18/2012 0:00:00	6391028.00	2D	L	ACPE	70124.00	18973.00	photo	rect	19.35	1		EJS
3106.00	6/18/2012 0:00:00	6391028.00	2D	V	RHMA	47898.00	14106.00	photo	rect	19.35	1		EJS
3107.00	6/18/2012 0:00:00	6391028.00	2E	V	CADE	23217.00	11650.00	photo	rect	19.35	1		EJS
3108.00	6/18/2012 0:00:00	6391028.00	3A	V	RHMA	42017.00	13215.00	photo	rect	19.35	1		EJS
3109.00	6/18/2012 0:00:00	6391028.00	3A	X							999	missing photo	
3110.00	6/18/2012 0:00:00	6391028.00	3B	V							999	missing photo	
3111.00	6/18/2012 0:00:00	6391028.00	3B	X							999	missing photo	
3112.00	6/18/2012 0:00:00	6391028.00	3C	H	MAFR	117080.00	11720.00	photo	rect	19.35	1		EJS
3113.00	6/18/2012 0:00:00	6391028.00	3C	L	RHMA	63814.00	13511.00	photo	rect	19.35	1		EJS
3114.00	6/18/2012 0:00:00	6391028.00	3C	V	MAFR	125678.00	12971.00	photo	rect	19.35	1		EJS
3115.00	6/18/2012 0:00:00	6391028.00	3C	X							999	missing photo	
3116.00	6/18/2012 0:00:00	6391028.00	3D	V	RHMA	77586.00	15356.00	photo	rect	19.35	1		EJS
3117.00	6/18/2012 0:00:00	6391028.00	3D	X							999	missing photo	
